entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
FP5R865M,FINEFIELD AVIATION INC,,LAKE IN THE HILLS,IL,60102,8154564858,info@finefieldaviation.com,,FP5R865M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
UQ2R223L,RADIO RANCH INC,,ROCK FALLS,IL,61071,8156229000,rhammer@radioranch.com,,UQ2R223L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
BNZR547C,FLIGHT SERVICES,,MURPHYSBORO,IL,62966,6184539239,jking@siu.edu,,BNZR547C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3ADR648Y,"AEROTEK DESIGN LABS, LLC",,PLAINFIELD,IL,60544,8152540595,joec@aerotekdesign.com,,3ADR648Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
4ACR423B,INTELSAT INFLIGHT LLC,,ITASCA,IL,60143,6306863059,john.hill@intelsat.com,,4ACR423B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
E81R759X,"CHRONOS AVIATION, LLC.","EMERY AIR, INC.",ROCKFORD,IL,61109,8153154784,cbuhler@chronos-aero.com,,E81R759X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
STPR705E,"SETNA PARTSLAB, LLC",,LINCOLNSHIRE,IL,60069,9299988130,mac.paszkowski@setnaio.com,,STPR705E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
BONR551C,THE FLIGHTSTAR CORPORATION,,SAVOY,IL,61874,2173517700,mkuntz@flightstar.com,,BONR551C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3NGR347B,NORTHROP GRUMMAN CORPORATION,,ROLLING MEADOWS,IL,60008,8472599600,scott.melzer@ngc.com,,3NGR347B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
MYLR882K,MAGNETIC INSPECTION LABORATORY INC,,ELK GROVE VILLAGE,IL,60007,8474374488,thackler@milinc.com,,MYLR882K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
NI1R349K,SAINT LOUIS UNIVERSITY,,CAHOKIA HEIGHTS,IL,62206,3149779549,stephen.belt@slu.edu,,NI1R349K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
K0JR277Y,"FLIGHT CHECK COMMERCIAL AVIATION SERVICES, LLC",,BENSENVILLE,IL,60106,8472995111,jsevcik@flightcheck.us,,K0JR277Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
