entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
XNDR054L,AERO SUPPORT ENGINEERING,"ASEI, INC.",KENNESAW,GA,30144,4045591946,info@spinner-repairs.com,,XNDR054L,unknown,unknown,engine-specialist,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: engine-specialist (+10); has DBA/brand (+3),47,specialty type: engine-specialist (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-ga,2026-03-09,no,,spinner-repairs.com
VWIR654K,AVIONICS WEST INC,AVWEST ATLANTA,DALLAS,GA,30157,6783546255,avwest@avwestatlanta.com,,VWIR654K,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-ga,2026-03-09,no,,avwestatlanta.com
ZV4R714M,PRECISION AVIATION GROUP INC,"PRECISION ACCESSORIES &
   & INSTRUMENTS",ATLANTA,GA,30349,4047675800,dscarbrough@precisionaccessories.com,,ZV4R714M,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-ga,2026-03-09,no,,precisionaccessories.com
NV2R045L,AEROSPACE TURBINE ROTABLES INC,"KELLY AEROSPACE TURBINE
   TURBINE ROTABLES, INC.
DBA AERO ELECTRIC, INC
DBA AVCELLS, INC.",WICHITA,KS,67216,3169436100,rstark@turbinerotables.com,,NV2R045L,unknown,unknown,engine-specialist,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: engine-specialist (+10); has DBA/brand (+3),47,specialty type: engine-specialist (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-ks,2026-03-09,no,,turbinerotables.com
OL2R061L,MID CONTINENT INSTRUMENT CO INC,"MID-CONTINENT INSTRUMENTS
   AND AVIONICS",WICHITA,KS,67226,3166300101,ryand@mcico.com,,OL2R061L,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-ks,2026-03-09,no,,mcico.com
UOKR250X,SPIRIT AVIONICS LTD.,SPIRIT AERONAUTICS,COLUMBUS,OH,43219,6142374271 EXT. 108,myerby@spiritaeronautics.com,https://www.spiritaeronautics.com,UOKR250X,small,Transport category aircraft / bizjets / Boeing,avionics,,unknown,1.0,A,yes,yes,yes,36,has site (+5); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,41.5,faa-facility-oh,2026-03-09,no,,www.spiritaeronautics.com
GE5R880M,WALL-COLMONOY CORPORATION,AEROBRAZE ENGINEERED TECHNOLOGIES,CINCINNATI,OH,45215,5138424200,ryarnall@wallcolmonoy.com,,GE5R880M,unknown,unknown,engine-specialist,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: engine-specialist (+10); has DBA/brand (+3),47,specialty type: engine-specialist (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-oh,2026-03-09,no,,wallcolmonoy.com
XM2R297L,INTERSKY PRECISION INSTRUMENTS,"INTERSKY PRECISION AEROSPACE,
   AEROSPACE, LLC",MEMPHIS,TN,38132,9013666900,clirette@interskyaero.com,,XM2R297L,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-tn,2026-03-09,no,,interskyaero.com
F91R602X,"FERRER AVIATION SERVICES, LLC",NORTH TEXAS AVIONICS,FORT WORTH,TX,76179,8174222714,mike@northtexasavionics.com,,F91R602X,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-tx,2026-03-09,no,,northtexasavionics.com
QA9R719J,"HAEFFNER, DONALD L.",QUALITY AVIONICS,MIDLAND,TX,79706,4325534462,quaav@nts-online.net,,QA9R719J,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-tx,2026-03-09,no,,nts-online.net
S78R151N,"PLATINUM AVIATION, LLC",AVIONICS SERVICES INTERNATIONAL,SAN ANTONIO,TX,78216,9562850373,info@avionicsservices.net,,S78R151N,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-tx,2026-03-09,no,,avionicsservices.net
IH6R613N,CROWN AVIATION LLC,CROWN AVIATION AVIONICS,EVERETT,WA,98204,4253554088,ron.morcom@regalair.com,,IH6R613N,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-wa,2026-03-09,no,,regalair.com
P46R287Y,POWERMASTER INC,POWERMASTER AIRCRAFT ENGINES,TULSA,OK,74132,9182990269,bill@powermasterengines.com,,P46R287Y,unknown,unknown,engine-specialist,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: engine-specialist (+10); has DBA/brand (+3),47,specialty type: engine-specialist (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-ok,2026-03-09,no,,powermasterengines.com
A8XR424J,AERO AVIONICS INC,AEROSERVICES - RDU,SANFORD,NC,27330,9197181715,aeroservices@mindspring.com,,A8XR424J,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,56,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3),47,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5),unknown,51.5,faa-facility-nc,2026-03-09,no,,mindspring.com
EKGR571D,CUTTER AVIATION PHOENIX INC,CUTTER AVIATION,PHOENIX,AZ,85034,6022674081,dclifton@cutteraviation.com,,EKGR571D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,46,likely basic site from email domain (+25); reachable (+10); metro city (+8); has DBA/brand (+3),45,general-mro (+8); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5); Corridor user - track for churn (+10),corridor-verified,45.5,faa-facility-az,2026-03-09,no,,cutteraviation.com
3WTR399B,"WEST STAR AVIATION, LLC",WEST STAR AVIATION,CHATTANOOGA,TN,37421,4236618924,jsneden@wsa.aero,,3WTR399B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,46,likely basic site from email domain (+25); reachable (+10); metro city (+8); has DBA/brand (+3),45,general-mro (+8); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5); Corridor user - track for churn (+10),corridor-verified,45.5,faa-facility-tn,2026-03-09,no,,wsa.aero
UXCR663X,"CUTTER AVIATION DALLAS, INCORPORATED",CUTTER AVIATION,ADDISON,TX,75001,4695185770,choskins@cutteraviation.com,,UXCR663X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,46,likely basic site from email domain (+25); reachable (+10); metro city (+8); has DBA/brand (+3),45,general-mro (+8); reachable (+10); metro city (+7); has DBA = established brand (+5); web presence (+5); Corridor user - track for churn (+10),corridor-verified,45.5,faa-facility-tx,2026-03-09,no,,cutteraviation.com
KP7R699J,"AIR COMM CORPORATION, LLC",,THORNTON,CO,80023,2047287618,,,KP7R699J,small,avionics-components,specialty,KBJC,near-airport,0.75,B,yes,no,no,70,no website (+40); size=small (+10); specialty (+10); reachable (+10),45,size=small (+15); specialty (+15); reachable (+10); confidence>=0.75 (+5),unknown,57.5,colorado-part145-round3,2026-03-09,,,
O0AR682Y,AOG-ASAP AVIONICS INC,,WATKINS,CO,80137,3035206988,wheiss@msn.com,,O0AR682Y,small,avionics-components,specialty,KCFO,near-airport,0.75,B,yes,yes,no,70,no website (+40); size=small (+10); specialty (+10); reachable (+10),45,size=small (+15); specialty (+15); reachable (+10); confidence>=0.75 (+5),unknown,57.5,colorado-part145-round3,2026-03-09,,,
NW6R094J,"C7 AEROWERKS, LLC",,COLORADO SPRINGS,CO,80916,7193090430,,,NW6R094J,small,unknown,general-mro,KCOS,on-airport,0.75,B,yes,no,no,65,no website (+40); size=small (+10); reachable (+10); on-airport (+5),45,size=small (+15); general-mro (+10); reachable (+10); confidence>=0.75 (+5); on-airport (+5),unknown,55.0,colorado-part145-round3,2026-03-09,,,
DYHR613K,CENTENNIAL AIRCRAFT INTERIORS CORPORATION,,ENGLEWOOD,CO,80112,3036499296,,,DYHR613K,small,cabin-interiors,specialty,KAPA,near-airport,0.75,B,yes,no,no,70,no website (+40); size=small (+10); specialty (+10); reachable (+10),45,size=small (+15); specialty (+15); reachable (+10); confidence>=0.75 (+5),unknown,57.5,colorado-part145-round3,2026-03-09,,,
5LBR346D,CENTRI-LUBE TECHNOLOGIES LLC,,LOVELAND,CO,80538,9702183758,,,5LBR346D,small,unknown,general-mro,KFNL,on-airport,0.75,B,yes,no,no,65,no website (+40); size=small (+10); reachable (+10); on-airport (+5),45,size=small (+15); general-mro (+10); reachable (+10); confidence>=0.75 (+5); on-airport (+5),unknown,55.0,colorado-part145-round3,2026-03-09,,,
FMSR378E,DIRECT MX AVIATION LLC,,ENGLEWOOD,CO,80112,,,,FMSR378E,medium,unknown,general-mro,KAPA,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09,,,
T3RR881N,MEEKER AIRPORT INC,DBA TRISTAR AVIATION,MEEKER,CO,81641,9702551501,lancecoulter@hotmail.com,,T3RR881N,small,unknown,general-mro,KEEO,on-airport,0.75,B,yes,yes,no,65,no website (+40); size=small (+10); reachable (+10); on-airport (+5),45,size=small (+15); general-mro (+10); reachable (+10); confidence>=0.75 (+5); on-airport (+5),unknown,55.0,colorado-part145-round3,2026-03-09,,,
TJJR625X,MOBILE TRANSPONDER SERVICES LLC,DBA AVIONICS UPGRADES,PEYTON,CO,80831,,,,TJJR625X,medium,unknown,avionics,KFLY,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09,,,
N3KR215O,"PHOENIX TURBINE OVERHAUL AND REPAIR, LLC.",DBA NONE,FORT COLLINS,CO,80524,9704950295,phoenixturbine@aol.com,,N3KR215O,small,engine-components,specialty,KFNL,near-airport,0.75,B,yes,yes,no,70,no website (+40); size=small (+10); specialty (+10); reachable (+10),45,size=small (+15); specialty (+15); reachable (+10); confidence>=0.75 (+5),unknown,57.5,colorado-part145-round3,2026-03-09,,,
FR6R545N,ROCKY MOUNTAIN PROPELLERS INC,,ERIE,CO,80516,3036657905,rocky.prop@rockyprop.com,,FR6R545N,small,unknown,component-specialist,KEIK,on-airport,0.75,B,yes,yes,no,65,no website (+40); size=small (+10); reachable (+10); on-airport (+5),45,size=small (+15); general-mro (+10); reachable (+10); confidence>=0.75 (+5); on-airport (+5),unknown,55.0,colorado-part145-round3,2026-03-09,,,rockyprop.com
3MTR418B,SABER AIRCRAFT SERVICES LLC,,PUEBLO,CO,81001,,,,3MTR418B,medium,unknown,general-mro,KPUB,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09,,,
VW0R441Y,TRANS AERO LLC,DBA TRANS AERO LTD DBA TRANS AERO LIMITED,LOVELAND,CO,80538,3077785777,,,VW0R441Y,small,unknown,general-mro,KFNL,on-airport,0.75,B,yes,no,no,65,no website (+40); size=small (+10); reachable (+10); on-airport (+5),45,size=small (+15); general-mro (+10); reachable (+10); confidence>=0.75 (+5); on-airport (+5),unknown,55.0,colorado-part145-round3,2026-03-09,,,
QMKR800X,"TRINE AEROSPACE, LLC",DBA TRINE AEROSPACE & & DEFENSE DBA TRINE AVIATION SERVICES,COLORADO SPRINGS,CO,80916,,,,QMKR800X,medium,unknown,general-mro,KCOS,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09,,,
SCIR012A,TWIN OTTER INTERNATIONAL LTD,DBA TWIN OTTER AIRBORNE AIRBORNE RESEARCH,GRAND JUNCTION,CO,81506,,,,SCIR012A,medium,unknown,general-mro,KGJT,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09,,,
WS9R575J,WESTERN SKYWAYS INC,DBA WESTERN SKYWAYS,MONTROSE,CO,81401,9702490232,,,WS9R575J,small,unknown,general-mro,KMTJ,on-airport,0.75,B,yes,no,no,65,no website (+40); size=small (+10); reachable (+10); on-airport (+5),45,size=small (+15); general-mro (+10); reachable (+10); confidence>=0.75 (+5); on-airport (+5),unknown,55.0,colorado-part145-round3,2026-03-09,,,
ZW8R398Y,WESTPAC PROPELLER SERVICES INC,,COLORADO SPRINGS,CO,80916,,,,ZW8R398Y,medium,unknown,component-specialist,KCOS,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09,,,
Z8VR017B,AVSETS ENGINE SERVICES INC,,TEMPE,AZ,85283,4803613505,joseb@avsetsengines.com,,Z8VR017B,unknown,unknown,engine-specialist,,unknown,1.0,A,yes,yes,no,53,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: engine-specialist (+10),42,specialty type: engine-specialist (+20); reachable (+10); metro city (+7); web presence (+5),unknown,47.5,faa-facility-az,2026-03-09,no,,avsetsengines.com
M82R545Y,"MD HELICOPTERS, LLC",,MESA,AZ,85215,2063000515,christen.grazulis@mdhelicopters.com,,M82R545Y,unknown,unknown,helicopter-mro,,unknown,1.0,A,yes,yes,no,53,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: helicopter-mro (+10),42,specialty type: helicopter-mro (+20); reachable (+10); metro city (+7); web presence (+5),unknown,47.5,faa-facility-az,2026-03-09,no,,mdhelicopters.com
N4ER838N,NELSON ENGINEERING CO. INC,,PHOENIX,AZ,85034,6022737114 EXT. 25,prodarte@nelsonengineering.com,,N4ER838N,unknown,unknown,engine-specialist,,unknown,1.0,A,yes,yes,no,53,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: engine-specialist (+10),42,specialty type: engine-specialist (+20); reachable (+10); metro city (+7); web presence (+5),unknown,47.5,faa-facility-az,2026-03-09,no,,nelsonengineering.com
6FIR926C,"KHALIL AVIONICS, LLC","FLITE INSTRUMENTS AND
   AND AVIONICS",MESA,AZ,85207,4805160308,bashir.khalil@yahoo.com,,6FIR926C,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,76,no website (+40); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3); free email = no custom domain (+5),42,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5),unknown,59.0,faa-facility-az,2026-03-09,no,,
NYRR723K,SONORA AVIONICS INC,SOUTHWEST AVIONICS,TUCSON,AZ,85735,5208837822,southwavionics@hotmail.com,,NYRR723K,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,76,no website (+40); reachable (+10); metro city (+8); high-value archetype: avionics (+10); has DBA/brand (+3); free email = no custom domain (+5),42,specialty type: avionics (+20); reachable (+10); metro city (+7); has DBA = established brand (+5),unknown,59.0,faa-facility-az,2026-03-09,no,,
YZ6R162C,ANSWERS AEROSPACE ENGINEERING LLC,,PHOENIX,AZ,85027,6233743395,gmathias@answersaerospace.com,,YZ6R162C,unknown,unknown,engine-specialist,,unknown,1.0,A,yes,yes,no,53,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: engine-specialist (+10),42,specialty type: engine-specialist (+20); reachable (+10); metro city (+7); web presence (+5),unknown,47.5,faa-facility-az,2026-03-09,no,,answersaerospace.com
S2WR314J,SOUTHWEST TURBINE INC,,PHOENIX,AZ,85019,6022787442 EXT. 119,ccollins@southwestturbine.com,,S2WR314J,unknown,unknown,engine-specialist,,unknown,1.0,A,yes,yes,no,53,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: engine-specialist (+10),42,specialty type: engine-specialist (+20); reachable (+10); metro city (+7); web presence (+5),unknown,47.5,faa-facility-az,2026-03-09,no,,southwestturbine.com
UZNR483N,UNIVERSAL AVIONICS SYSTEMS CORPORATION,,TUCSON,AZ,85756,5202952300 EXT. 2369,daniel.borboa@universalavionics.com,,UZNR483N,unknown,unknown,avionics,,unknown,1.0,A,yes,yes,no,53,likely basic site from email domain (+25); reachable (+10); metro city (+8); high-value archetype: avionics (+10),42,specialty type: avionics (+20); reachable (+10); metro city (+7); web presence (+5),unknown,47.5,faa-facility-az,2026-03-09,no,,universalavionics.com
