entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
IT6R625N,NORTHWEST PROPELLER SERVICE INC,,PUYALLUP,WA,98374,5144531632 EXT. 6233,roger.eckenroth@mhdrockland.com,,IT6R625N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
4A1R024C,ACE AVIATION INC,,RENTON,WA,98057,4252040845,info@aceaviation.com,,4A1R024C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
HY7R576J,HYTEK FINISHES COMPANY,,KENT,WA,98032,2538727160,jack.louie@hytekfinishes.com,,HY7R576J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
B5IR685J,IDD AEROSPACE CORPORATION,ZODIAC LIGHTING SOLUTIONS,REDMOND,WA,98052,4258974355,michelle.haynes@zodiacaerospace.com,,B5IR685J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
AH4R050M,ASTRONICS ADVANCED ELECTRONIC SYSTEMS,,REDMOND,WA,98052,4258811700,catherine.boysen@astronics.com,,AH4R050M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
PK3R654Y,ALLFLIGHT CORPORATION,,KENT,WA,98032,2534370582 EXT. 126,michaels@allflight.com,,PK3R654Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
IQOR656L,"LIFEPORT, LLC",,WOODLAND,WA,98674,3602253338,pogle@lifeport.com,,IQOR656L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
Q1UR135Y,"VSE AVIATION SERVICES, LLC",,EVERETT,WA,98204,6202056946,randy.ballew@precisionfuell.com,,Q1UR135Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
IH6R613N,CROWN AVIATION LLC,CROWN AVIATION AVIONICS,EVERETT,WA,98204,4253554088,ron.morcom@regalair.com,,IH6R613N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
RE3R812L,ROCKWELL COLLINS INC,,FEDERAL WAY,WA,98001,2537333654,richard.withers@collins.com,,RE3R812L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
HR6R597N,CASCADE AIRFRAME REPAIR INC,"DBA CASCADE HELICOPTER
   HELICOPTER SERVICES",AUBURN,WA,98002,2067675290,jheater@cascadeheli.com,,HR6R597N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
43CR148D,ASTRONICS CONNECTIVITY SYSTEMS & CERTIFICATION COR,"CUSTOM CONTROL CONCEPTS
DBA ASTRONICS CUSTOM CONTROL
   CONTROL CONCEPTS",KENT,WA,98032,2065750933 EXT. 227,conor.o’brien@astronics.com,,43CR148D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
169R929C,AV-COM AVIONICS LLC,,DALLESPORT,WA,98617,5418158184,bprange@tacaero.com,,169R929C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
