entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated
UD7R333Y,STOCKTON PROPELLER INC,,STOCKTON,CA,95215,,,,UD7R333Y,unknown,unknown,general-mro,,unknown,0.67,C,no,no,no,40,no website (+40),10,general-mro (+10),unknown,25.0,faa-facility-ca,2026-03-09
JVYR016L,JAYS AIRCRAFT MAINTENANCE INC,,COSTA MESA,CA,92626,7144332275,,,JVYR016L,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
CL3R427L,AERO X,,ATWATER,CA,95301,2097223300,tbminc.aero@gmail.com,,CL3R427L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
9BDD738C,AERO PERFORMANCE SPECIALTIES,,LA VERNE,CA,91750,7038425317,<s.glover@aero-performance.com>;,,9BDD738C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
9BDR738C,AERO PERFORMANCE SPECIALTIES,,CHINO,CA,91710,9099274600,s.glover@aero-performance.com,,9BDR738C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
H0CR401I,HELINET AVIATION SERVICES LLC,,VAN NUYS,CA,91406,8187803401,jpage@helinet.com,,H0CR401I,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
4PUR849C,PULSCO INC,,PASADENA,CA,91107,9492086943,c.genger@pulsco.com,,4PUR849C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
OMXR603L,PHS/MWA,PHS/MWA AVIATION SERVICES,TEMECULA,CA,92590,9516951008,omar.eveans@phsmwa.com,,OMXR603L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
MZSR924K,SAMS ELECTRONIC TECHNOLOGIES INC,,CHULA VISTA,CA,91911,6194263401,mike.hargis@samselctronictechnologies.com,,MZSR924K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
S7GR035N,SKURKA AEROSPACE INC,,CAMARILLO,CA,93012,8054848884,sales@skurka-aero.com,,S7GR035N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
QJBR584K,ADVENTURE FLIGHTS INC,,LAKE ELSINORE,CA,92530,9516784334,rides@advflights.com,,QJBR584K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
2HZR740D,HORIZON AVIATION LLC,,UPLAND,CA,91786,,caleb@horizonaviationllc.com,,2HZR740D,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
OYYR040J,HIXSON COMPANIES INC,HIXSON METAL FINISHING,NEWPORT BEACH,CA,92663,8009009798,kara.bjorkman@hmfgroup.com,,OYYR040J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
2GDR216B,GULFSTREAM-CALIFORNIA INC,,LINCOLN,CA,95648,7029473078,william.anthony@gulfstream.com,,2GDR216B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
5ZSR310D,ZEPHYR SERVICES LLC,,LONG BEACH,CA,90806,5624248477,guyjeff@zephyrservices.net,,5ZSR310D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
YUUR476B,YUBA-SUTTER AVIATION INC,,OLIVEHURST,CA,95961,5307430688,heath hall <heath.ysa@gmail.com>,,YUUR476B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
UQUR082Y,ELECTROCUBE INC,NONE,POMONA,CA,91768,9095954037,paulh@electrocube.com,,UQUR082Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
MHAR094E,MH AVIATION INC,,LANCASTER,CA,93536,8053412025,mhaviationinc@sbcglobal.net,,MHAR094E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
VT3R931L,GIBBS SERVICE CENTER INC,AIRCRAFT SERVICE CENTER,SAN DIEGO,CA,92123,8582773311,wayne@aircraftservicesd.com,,VT3R931L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
2PBR941B,"NEXTGEN AVIATION SERVICES, LLC",,CHINO,CA,91708,,dreed@nextgenaviationservices.com,,2PBR941B,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
GS3R538L,HERBER AIRCRAFT SERVICE INC,,EL SEGUNDO,CA,90245,3103229575 EXT. 227,sstegmaier@herberaircraft.com,,GS3R538L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
DN3R455L,PLASMA TECHNOLOGY INC,,TORRANCE,CA,90501,3103203373,d.hernandez@ptise.com,,DN3R455L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
6A1R794B,AERO SENSE CORPORATION,,VALENCIA,CA,91355,6612571608 EXT. 204,lhill@aerosenseinc.com,,6A1R794B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
UO3R900L,SIERRACIN/SYLMAR CORPORATION,,SYLMAR,CA,91342,8183626711,dlivingston@ppg.com,,UO3R900L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
HPLR949D,HISTORICAL PROPELLERS LLC,,IRWINDALE,CA,91706,6262539693,khprop50@yahoo.com,,HPLR949D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
EW14126K,ACL AIRSHOP LLC,,GARDENA,CA,90248,3104974837,jmartin@aclairshop.com,,EW14126K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
CQ7R125C,"COASTAL VALLEY AVIATION,  INC",,SANTA MARIA,CA,93455,8059287701,cva@cvamx.com,,CQ7R125C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
WV12599K,SAFETECH USA INC,,CITY OF INDUSTRY,CA,91748,2814461777,hh@safetech-usa.com,,WV12599K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
QJZR216E,"HELIBLADE INTERNATIONAL, LLC.","HELIBLADE INTERNATIONAL,
   LLC",ANDERSON,CA,96007,5303651278,,,QJZR216E,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
PY3R780L,UNITED AERONAUTICAL CORPORATION,,NORTH HOLLYWOOD,CA,91605,8187642102 EXT. 135,jlaughlin@unitedaero.com,,PY3R780L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
HONR521E,HONEYCUTT AVIATION INC,,OLIVEHURST,CA,95961,5307411345,dan@honeycuttaviation.com,,HONR521E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
PCPR439B,"MATHER AVIATION, LLC",,MATHER,CA,95655,9163644711,sheller@matheraviation.com,,PCPR439B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
TZ3R885L,"PACIFIC CONTINENTAL ENGINES, INC",,SIMI VALLEY,CA,93065,8188995200,,,TZ3R885L,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
AWQR303C,PCJ MAINTENANCE LLC,,NAPA,CA,94558,7072240887,ajamil@pcjets.com,,AWQR303C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
HD7R252J,HIGH DESERT AVIONICS INC,,LANCASTER,CA,93536,6619498300,sales@highdesertavionics.com,,HD7R252J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
5K3R419D,"SKY-LINE AIRCRAFT INTERIORS, LLC",,ONTARIO,CA,91761,,johanna@sky-line.us,,5K3R419D,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
40RR757D,CALIFORNIA AIRCRAFT ACCESSORIES LLC,CALIFORNIA AIRCRAFT ACCESSORIES,SHAFTER,CA,93263,6616194423,,,40RR757D,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
T2CR294J,"THORNTON AIRCRAFT COMPANY, LLC","THORNTON AIRCRAFT COMPANY
DBA THORNTON AVIATION",VAN NUYS,CA,91406,8187870205,www.maintenace@thorntonaircraft.com,,T2CR294J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
QG3R788L,MEGGITT (NORTH HOLLYWOOD) INC,,NORTH HOLLYWOOD,CA,91605,8187658150,gary.jones@parker.com,,QG3R788L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
2JXR245C,JETEXE AVIATION CORPORATION,JETEXE AIR REPAIR,SACRAMENTO,CA,95822,,ajj@jetexe.com,,2JXR245C,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
PD6R469J,PNEUDRAULICS INC,,RANCHO CUCAMONGA,CA,91730,9099805366,joe.juby@pnedraulics.com,,PD6R469J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
E5VR306N,"EXECUTIVE AVIONICS, LLC.",EXECUTIVE AUTOPILOTS,SACRAMENTO,CA,95822,9163995969,andrey@execap.com,,E5VR306N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
BAKR514E,BOB'S AIRCRAFT SERVICES,,CHINO,CA,91710,9496363688,bobs.aircraftservices@gmail.com,,BAKR514E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
1UFR670C,GASPPS INC,,REDLANDS,CA,92374,3104301941,rick@gaspps.com,,1UFR670C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
4ROR067K,COLE AVIONICS REPAIR INC,,SANTA ANA,CA,92704,7145563100,muse.khawaja@cole-switches.com,,4ROR067K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
JSAR013E,JETSTREAM AVIONICS INC,,ACAMPO,CA,95220,9167127021,richard@jsavionics.com,,JSAR013E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
ND3R706L,"AIR, INCORPORATED",AIRBORNE ELECTRONICS,SACRAMENTO,CA,95822,9164283392,,,ND3R706L,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
AL4R054M,"AERO-SPORT FUEL CELL, LLC",,SANTA FE SPRINGS,CA,90670,9096066237,michael@aerosportfuelcells.com,,AL4R054M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
7M0R814D,MORAN AEROSPACE,,RANCHO CUCAMONGA,CA,91730,9097580905,info@moranaerospace.com,,7M0R814D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
2SDR271B,GRYPHON AIRCRAFT SERVICES LLC,,MURRIETA,CA,92563,9516984260,glen@gryphonaircraft.com,,2SDR271B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
JIKR213F,"AMERIFLIGHT, LLC.",,BURBANK,CA,91505,8189702670,pkremer@ameriflight.com,,JIKR213F,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
1KAR994B,DARRELL R. KROEGER,"AIR-CRAFTERS AVIATION
DBA NONE",LANCASTER,CA,93536,6615474451,dkro15@aol.com,,1KAR994B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
KKGR153K,GOLDSTAR AVIATION INC,"KRUEGER AVIATION, INC.",OLIVEHURST,CA,95961,5307437040,eric@krueger.aero,,KKGR153K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
CEAR996D,CUTTING EDGE AVIONICS,,SAN ANDREAS,CA,95249,2095591081,admin@cuttingedgeavionics.com,,CEAR996D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
QRSR885K,IHP WORLDWIDE INC,,CORONA,CA,92880,9513595457,scottihp@yahoo.com,,QRSR885K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
YC2R314L,WESTERN AEROSPACE INSPECTION INC,,VENTURA,CA,93003,8056443883,j.lagos@westernaerospaceinspection.com,,YC2R314L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
3R1R540D,MADERA JET CENTER INC,,MADERA,CA,93637,5596751400,albert@maderajetcenter.com,,3R1R540D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
AB4R044M,"AIR-CERT, LLC.",,CHATSWORTH,CA,91311,3104491435 EXT. 2017,davel@pac-air.com,,AB4R044M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
3NPR290C,NATIONAL PROCESS INDUSTRIES INC,,TEMECULA,CA,92570,9516760343,teri@npi-lube.com,,3NPR290C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
BJ4R078M,LEE AIR CO INC,,SUN VALLEY,CA,91352,8187670777,,,BJ4R078M,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
1MQR180C,MP AERO LLC,,VALENCIA,CA,91355,8189019828,lonnie@mpaero.com,,1MQR180C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
C02R361X,SAFRAN CABIN INC,,GARDEN GROVE,CA,92841,7143164330,charles.cline@safrangroup.com,,C02R361X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
1L5R474D,LEGACY AIRCRAFT SERVICES INC,,VAN NUYS,CA,91406,8054335456,toddlevine73@gmail.com,,1L5R474D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
4ENR792C,EXTRAORD-N-AIR INC,NONE,VAN NUYS,CA,91406,8187852577,todd@extraord-n-air.com,,4ENR792C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
R71R718I,REGENCY AIR LLC,,COSTA MESA,CA,92626,7148509970,johnny@regencyair.com,,R71R718I,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
8LLR039D,WEST COAST GOVERNOR SERVICE,,TULARE,CA,93274,5596871447,,,8LLR039D,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
7TLR012B,TDL AERO ENTERPRISES,,MERCED,CA,95340,2097227700,tom@gatewayaircenter.com,,7TLR012B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
K56R207Y,KS AVIATION INC,BAY AVIONICS,ATWATER,CA,95301,2097227522 EXT. 121,trussell@infi.net,,K56R207Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
ZUVR061J,LOREE AIR INC,,DIAMOND SPRINGS,CA,95619,5306213300,sfloree@loreeair.com,,ZUVR061J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
R6OR655X,ROGERSON KRATOS,,PASADENA,CA,91105,6264493090,lucasf@rogerson.com,,R6OR655X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
AAER119E,ADIENT AEROSPACE LLC,,HUNTINGTON BEACH,CA,92647,0,kevin.lukomski@adient-aerospace.com,,AAER119E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
B0NR830N,"BOEING, HIGH DESERT ASSEMBLY, INTERGRATION & TEST",NONE,"PALMDALE,",CA,93550,6619024116,giovani.maduena@boeing.com,,B0NR830N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
54CR504C,ENFORCEMENT AVIATION SERVICES INC,,COSTA MESA,CA,92626,7147227846,david@enforcementaviation.com,,54CR504C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
1MPR946Y,MASTER AIR PARTS INC,,SANTA MARIA,CA,93455,8059282929,jessie@masterairparts.com,,1MPR946Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
DDER146D,CHANNEL ISLANDS AVIATION INC,,CAMARILLO,CA,93010,8053771792,richard.skorpen@cijets.com,,DDER146D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
R6AR284J,MAXON AVIATION SERVICES INC,RAY'S AVIATION,SANTA PAULA,CA,93060,8055254352,ray@rays-aviation.com,,R6AR284J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
7LSR681C,LINCOLN SKYWAYS INC,,LINCOLN,CA,95648,9167300788,,,7LSR681C,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
U4UR400Y,"COASTAL AVIONICS & ENGINEERING, LLC",,GOLETA,CA,93117,8056966599,,,U4UR400Y,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
XB3R965L,J&R ELECTRONICS INC,J & R ELECTRONICS,LIVERMORE,CA,94551,9254555657,jandrelec@sbcgobal.net,,XB3R965L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
IGAR978E,ASPEN HELICOPTERS INC,"ASPEN AVIONICS
DBA HORIZON ELECTRONICS",OXNARD,CA,93030,8059855416,lnavarro@aspenhelo.com,,IGAR978E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
UMDR221L,ASB AVIONICS INC,,MOJAVE,CA,93501,6618241005,brian@asbavionics.com,,UMDR221L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
T6GR183N,TRUESPEED AERO GOVERNORS INC,,VAN NUYS,CA,91406,8189978429,propgovernors@gmail.com,,T6GR183N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
GSPR467E,"WEST COAST AIRCRAFT MAINTENANCE, LLC","WEST COAST AIRCRAFT
   AIRCRAFT MAINTENANCE",LONG BEACH,CA,90806,5629816064,amuro@wcas.aero,,GSPR467E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
EC3R470L,GULFSTREAM AEROSPACE CORPORATION,,VAN NUYS,CA,91406,9129654178,,,EC3R470L,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
2IQR997B,ND TESTING INC,,FONTANA,CA,92337,9099884054,davem@ndtesting.com,,2IQR997B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
AQ3R380L,GOLDEN STATE PROPELLER INC,,SAN LUIS OBISPO,CA,93401,8055448356,,,AQ3R380L,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
8M0R554D,"AIRCRAFT INTERIOR SERVICES, INC",,VAN NUYS,CA,91406,8184514247,,,8M0R554D,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
QNYR856L,CANYON WELDING,,CANYON COUNTRY,CA,91351,6612518448,cynweld@sbcglobal.net,,QNYR856L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
XGKR718T,ALPINE AVIATION INC,,GRASS VALLEY,CA,95945,5304777701,gordon@flyalpine.com,,XGKR718T,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ca,2026-03-09
