130-380003-1,TORQUE TRANSDUCER 0-60 PSID,3.5,,
101-389044-1,TORQUE TRANSMITTER,2,,
101-389044-3,TORQUE TRANSMITTER,2.5,,
130-389002-3,TORQUE TRANSMITTER,1.5,,
400-0125-2000,TRANSCEIVER RT-18D,4,,
101-389003-3,TRANSDUCER,1,,
101-389042-1,TRANSDUCER,0.5,,
559-1,TRANSMITTER,2,,
AN5786-1,TRANSMITTER,1,,
453-0150,TRANSMITTER  ELT110-4(BEECH)*RA-N,1,,
130-389002-1,TRANSMITTER-TORQUE,1.5,,
131823E10D1950,TUBE,2,,
131823E4M1360,TUBE,0.5,,
3040637,TUBE,3,,
101-555139-1,TUBE ASSEM - AIR COND,8,,
100-920041-27,TUBE ASSEM FUEL GRAVITY FEED,3,,
100-920041-28,TUBE ASSEM FUEL GRAVITY FEED,3,,
101-580135-1,TUBE ASSEMBLY,2,,
101-820075-5,TUBE ASSEMBLY - SHOCK,6,,
130-580037-1,TUBE ASSEM-HYD          LDG GEAR,2,,
130-970002-29,TUBE-PNEUMATIC AIR      WINDOW DEFROST,4,,
101-530476-5,TUBE-TOILET PLUMBING,4,,
1/2-2-81-301,TURBINE FLOWMETER,2,,
50-380034-3,TURBINE INDICATOR,1,,
101-380032-3,TURN & SLIP INDICATOR,1.5,,
101-380031-11,TURN & SLIP INDICATOR - 2 IN (LIGHTED),1.5,,
101-380031-3,TURN & SLIP INDICATOR LIGHTED,1.5,,
300-1409-1,TURN BUCKLE ROD END  LH,1,,
100-524119-13,U-JOINT,4,,
DK120,UNDERWATER BEACON,2,,
101-531385-13,UPHOL COVER ASSEMBLY CT S/N REQ D),0.01,,
100-920067-1,VALVE,1,,
1532-10C,VALVE,5,,
24C189,VALVE,6,,
723747,VALVE,2,,
CCA-1550,VALVE,1,,
K4566-3,VALVE,2,,
101-389011-57,VALVE - CHECK,2,,
109-389002-3,VALVE (SEE MPN# 109-389002-9),1,,
101-381012-3,VALVE AIR SHUT OFF,2,,
101-380045-3,VALVE ASSEMBLY,3,,
101-381011-11,VALVE ASSEMBLY,2,,
101-384144-1,VALVE ASSEMBLY,5,,
101-384144-3,VALVE ASSEMBLY,5,,
101-384173-19,VALVE ASSEMBLY,8,,
101-381012-5,VALVE ASSEMBLY - BLEED AIR SHUTOFF,1,,
101-550087-23,VALVE ASSEMBLY - BYPASS  ENVIRONMENTAL B,7.5,,
101-384173-17,VALVE ASSEMBLY - CHECK ENVIRONMENTAL,4.5,,
100-920048-20,VALVE ASSEMBLY  RH,4,,
101-380021-7,VALVE ASSEMBLY SOLENOID,5,,
101-381011-13,VALVE ASSEMBLY-BLEED AIR SHUT OFF,2,,
101-381012-7,VALVE ASSEMBLY-BLEED AIR SHUTOFF,1,,
101-550087-25,VALVE ASSEMBLY-BYPASS ENVIRNMT BLEED AIR,2,,
101-380018-3,VALVE ASSEMBLY-SOLENOID PNEUMATIC SYS,1.5,,
101-380019-1,VALVE ASSEMBLY-SOLNOID  REFRIGERATE12SYS,2,,
100-920048-19,VALVE ASSEM-FUEL S      INSTL,4,,
101-380021-3,VALVE ASSEM-SOLENOID,4,,
101-380018-7,VALVE ASSEM-SOLENOID PNEUMATIC SYSTEM,2,,
101-381000-9,VALVE ASSY,1.5,,
38-617,VALVE ASSY-POWER BRAKE RELAY,2,,
101-384032-7,VALVE ASSY-SHUTOFF OXYGEN,2,,
AR-B3-5-1,VALVE FILTER,0.5,,
129-389000-1,VALVE FUEL CROSS TRANSFER,8,,
847899,VALVE PRS OP CHECK,2,,
390-385036-0009,VALVE-PRESSURE REG. SHUTOFF W/CHECK,5,,
101-910124-29,VANE ASSEM -BYPASS,1.5,,
101-910123-1,VANE ASSEM INLET AIR COWLING,1.5,,
101-910123-21,VANE ASSEM INLET-AIR COWLING,1.5,,
101-910124-43,VANE ASSEMBLY - BYPASS,1.5,,
101-910124-23,VANE ASSEM-BY PASS,1.5,,
101-384176-1,VENTILATING BLOWER ASSEMBLY,5,,
101-380033-1,VERT SPEED INDICATOR,3,,
90-384036,VHF COMM ANTENNA,2.5,,
122-384052-1,VIBRATION ISOLATOR,4,,
AVC0010,VIDEO CONVERTER,2,,
93-A151-30,VOICE RECORDER CONTROL,1,,
101-384233-1,VOLT & AMP INDICATOR,1,,
109-384000-1,VOLTAGE INDICATOR,1,,
275K6,V-RIBBED BELT,2,,
129-910045-1,WASHER,3,,
NAS1149D1416J,WASHER,0.01,,
NAS1515H14,WASHER,0.01,,
MSBS90-500N72A,WAVEGUIDE,10,,
101-555020-5,WELD ASSEM - RECEIVER DRYER,1,,
101-910119-647,WELD ASSEMBLY-COWLING,3,,
101-910062-13,WELD ASSEM-LWR ADAPTER  STARTER GEN,1,,
VO-4026,WHEAT LEATHER,0.01,,
101-8026-1,WHEEL & TIRE ASSY,1,,
101-8001-47,WHEEL ASSEM,2,,
101-8015-3,WHEEL ASSEMBLY,1,,
400-8002-109,WHEEL ASSEMBLY,3,,
101-430183-5,WINDOW,3.5,,
101-420081-9,WINDOW - PILOTS LAMINATED LH,10,,
101-420081-10,WINDOW - PILOTS LAMINATED RH,10,,
101-531056-7,WINDOW ASSEM POLARIZED,3,,
MSA-005-KA1-1650A,WINDOW ASSEMBLY  WITH SHADE,2.5,,
101-420122-51,WINDOW ASSEMBLY L/H,2,,
101-531087-608,WINDOW ASSEMBLY LH,3,,
101-420122-52,WINDOW ASSEMBLY R/H,2,,
101-531087-607,WINDOW ASSEMBLY RH,3,,
101-531598-0007,WINDOW PANE ASSEMBLY,2.5,,
101-420081-5,WINDOW-PILOTS LAMINATED,7,,
101-420081-6,WINDOW-PILOTS LAMINATED,7,,
101-384025-17,WINDSHIELD ASSEMBLY  LH,10,,
101-384025-16,WINDSHIELD ASSEMBLY  RH,12,,
101-384025-18,WINDSHIELD ASSEMBLY  RH,10,,
101-384025-23,WINDSHIELD ASSEMBLY LH,12,,
101-384025-24,WINDSHIELD ASSEMBLY RH,12,,
101-384025-15,WINDSHIELD ASSEMBLY-LH,10,,
101-384025-21,WINDSHIELD LH,12,,
101-384025-22,WINDSHIELD RH,12,,
FL652008,WING BOLT RETORQUE AFTER INITIAL INSTALL,2,,
504279,WIPER SCRAPER  C/R OIL SEAL TYPE,6,,
109-361022-61,WIRE FEED THRU ASSEMBLY - FIREWALL,3,,
3E2017-8,WIRE HARNESS,4.5,,
130-364044-17,WIRE HARNESS ASSEMBLY,1,,
130-364044-18,WIRE HARNESS ASSEMBLY,1,,
130-364044-7,WIRE HARNESS ASSEMBLY,1,,
130-369031-605,WIRE HARNESS-ENGINE,5,,
130-364060-601,WIRING HARNESS INSTL - CABIN,2,,
270-0930-010 YRS65,YRS-65 YAW RATE SE,2,,
