90-530130-39,PARTITION ASSEMBLY,1,,
A6914-1024-1,PATCH KIT,0.5,,
130-340111-1,PC BOARD ASSEMBLY - AUTO PILOT,1,,
S0P6-01-05,PERMASWAGE KIT,0.01,,
LJ052035,PHASE 2 3 & 4 INSPECTION,95,,
260-1023-29,PIN  POP-UP,1,,
99-8003-25,PISTON,1.5,,
50-810370-3,PISTON ASSEMBLY,6,,
50-810370-4,PISTON ASSEMBLY,6,,
50-810370-603,PISTON ASSEMBLY,4,,
50-810370-604,PISTON ASSEMBLY,4,,
PH502-3,PITOT TUBE,1,,
50-384040-3,PITOT TUBE L.H.,1,,
115098-5,PLACRD BEECHCRAFT,1,,
50-430174-7,PLATE,0.75,,
50-910482-5,PLATE,0.5,,
50-430174-3,PLATE  CABIN DOOR INSPECTION,1,,
50-910482-3,PLATE - ENGINE OIL SERVICE INSTRUCTION,0.5,,
50-910033-3,PLATE-COWLING FASTNER WEAR,1,,
101-384083-1,PLATE-INSTRUCTION  CHAIR AND SHOULDER HA,0.5,,
A81516F18-38P1,PLUG,2,,
101-590107-1,PLUG - BLEED AIR INTAKE SCOOP,1,,
90-590020-1,PLUG ASSEMBLY - AIR SCO,0.5,,
APVL-251411-1-F,POLARIZED WINDOW - FIXED,2,,
APVL-251411-1-F-1,POLARIZED WINDOW - FIXED,2,,
251411-1,POLARIZED WINDOW PANE /HNIR-27/,3.5,,
251411-3,POLARIZED WINDOW PANE /HNVL-36/,3.5,,
APVL-251411-3-R-1,POLARIZING WINDOW,1,,
26080,POTENTIOMETER,2,,
376-2531-030,POTENTIOMETER,1,,
CM42873,POTENTIOMETER,1,,
RV6NAYSD503A,POTENTIOMETER,1,,
101-389035-11,POWER CONT CABLE,12,,
RR18,POWER CONVERTER  DC TO DC,1,,
99-388002-15,POWER PACK,12,,
60-1750-3,POWER SUPPLY,3.5,,
LT-55(C),POWER SUPPLY  5 VOLT TRACKING,1,,
100-384118-21,POWER SUPPLY  LIGHT ASSEMBLY,3,,
501-1228-03,POWER SUPPLY *RA-N,2,,
130346-7,PRESS CONTROLLER,2,,
101-389004-3,PRESSURE SWITCH,1.5,,
20623-1,PRESSURE SWITCH,2,,
20623-2,PRESSURE SWITCH,1,,
50-389055-1,PRESSURE SWITCH - FUEL,1,,
50-389121-1,PRESSURE SWITCH  OIL,1,,
50-389121-15,PRESSURE SWITCH  OIL,2,,
50-389121-19,PRESSURE SWITCH  OIL,2,,
50-389121-25,PRESSURE SWITCH  OIL,2,,
101-384199-5,PROBE,2.5,,
3022984,PROBE,0.5,,
100-380006-85,PROBE  -  USE -169,5,,
100-380006-103,PROBE FUEL QUANTITY CAPACITANCE TYPE,5,,
100-380006-109,PROBE FUEL QUANTITY CAPACITANCE TYPE,3.2,,
100-380006-113,PROBE FUEL QUANTITY CAPACITANCE TYPE,5,,
100-380006-125,PROBE FUEL QUANTITY CAPACITANCE TYPE,5,,
100-380006-143,PROBE FUEL QUANTITY CAPACITANCE TYPE,5,,
100-380006-67,PROBE FUEL QUANTITY CAPACITANCE TYPE,5,,
100-380006-73,PROBE FUEL QUANTITY CAPACITANCE TYPE,5,,
100-380006-97,PROBE FUEL QUANTITY CAPACITANCE TYPE,5,,
100-380006-145,PROBE WG,5,,
101-389022-9,PROP AMP INDICATOR,2,,
50-380035-1,PROP TACHOMETER,1,,
90-380035-13,PROP TACHOMETER,1.5,,
8-060-10,PROXIMITY P.C. BOARD,1,,
100-554037-5,PULLEY AIR CONDITION,1,,
90-384020-7,PUSH PULL CONTROL,9,,
50-524448-3,PUSH ROD ASSEM RUDDER   PEDAL,1.5,,
101-384172-9,QUADRANT REGULATOR,4,,
101-384172-23,QUADRANT REGULATOR ASSEMBLY,4,,
115-555025-9,QUILL SHAFT,6,,
PM-21,RADOME BOOT  KA,1,,
50-384073,RATE OF CLIMB IND,1,,
50-380045,RATE OF CLIMB INDICATOR,1,,
90-384019-3,RECEIVER - DRYER & SIGHT GAGE,6,,
90-384019-1,RECEIVER DRYER & SIGHT GAGE /AIR-COND/,5.5,,
30-1414-1,RECOGNITION LIGHT,1,,
NAS1564D6-4,REDUCER  FLARED TUBE,0.5,,
VR1010-24-1A,REGULATOR,3,,
101-384140-1,REGULATOR & CYLINDER ASSEMBLY*RA,3,,
101-524179-9,REGULATOR ASSEMBLY - PNEUMATIC PRESSURE,2,,
172010-03,REGULATOR OXYGEN PRESSURE,3.5,,
109-381002-1,RELAY,1,,
50-380048-11,RELAY,1,,
50-380048-5,RELAY,0.01,,
6041H189,RELAY,1.5,,
6041H190,RELAY,1,,
6041H228,RELAY,1,,
6041H278,RELAY,1,,
E415-1179,RELAY,2,,
KC-D2A,RELAY,1,,
KC-J2A,RELAY,1,,
SM200D10,RELAY,2,,
SM200D11,RELAY,2,,
SM400D5,RELAY,6,,
X-D2N-300M,RELAY,1,,
50-380048-1,RELAY  SEALED,1,,
MS24184D1,RELAY 300 AMP,1,,
109-361030-1,RELAY ASSEM-BATTERY BUS TIE RELAY ASSEM,2,,
109-361030-3,RELAY ASSEMBLY - POWER BUS TIE,2,,
109-361030-9,RELAY ASSEMBLY - POWER INBD NAC,2,,
100-364378-7,RELAY CONTROL ASSEMBLY,1,,
LMD-5001-P,RELAY MODULE,2.5,,
90-341527-613,RELAY MODULE BUILD UP ASSEMBLY,1,,
91-360011-1,RELAY PC BOARDS,1.5,,
C100151-1,RELIEF VALVE,1.5,,
SM600BA10A1,REMOTE CONTROL CIRCUIT BREAKER,10,,
101-580298-601,RESERVOIR ASSEMBLY,1.5,,
50-580039,RESERVOIR ASSY - BRAKES,1,,
504247-403,RESTRAINT SYSTEM ASSY,2,,
504247-402-2255,RESTRAINT SYSTEM ASSY  FAWN,1,,
101-530855-1,RETAINER,1,,
101-530832-2,RETAINER-TRIM HEAD,2,,
130-384022-0005,REVERSIONARY PANEL,1,,
CM34067,RHEOSTAT,1.5,,
MS20427M3-6,RIVET  SOLID,1,,
002-381003-5,ROD END,2,,
131553-6M,ROD END - BRASS INSERT,1,,
50-440049-7,ROLLER ASSEM,2,,
101-430032-7,ROLLER ASSEMBLY - MAIN ACCESS DOOR,3,,
50-364261-15,ROTATING BEACON ASSEM   VERTICAL STAB,1,,
96-630000-623,RUD ASSEMBLY,3,,
VP400KHAC,SAFT B-CELL**RA***,1,,
MS24694-S4,SCREW  MACHINE  FLAT CSK HEAD 100 DEGREE,0.01,,
50-524314-5,SCREW-TAB ACTUATOR,2,,
(D)U700413-123,SEAL,1,,
002-430008-411,SEAL,2,,
101-420126-1,SEAL,3,,
109-910027-29,SEAL,0.5,,
131726-3,SEAL,1,,
3016576,SEAL,1.5,,
3022375,SEAL,2,,
3022376,SEAL,2,,
50-300011-39,SEAL,0.8,,
50-430043-1211,SEAL - MAIN ACCESS DOOR,2,,
101-420209-0001,SEAL - STORM WINDOW,3,,
50-420013-315,SEAL - UPPER CABIN ASSEMBLY,2,,
50-300010-51,SEAL 68-216,0.5,,
50-420013-1101,SEAL ASSEMBLY,4,,
7112FR160T,SEAL ASSY,1.5,,
50-430061-27,SEAL ASSY  DOOR,2,,
50-420013-1163,SEAL ASSY - ENCLOSURE ASSEMBLY -,1,,
101-910049-85,SEAL LOWER AFT COWLING,2,,
3026652,SEAL PROP,5,,
50-430182,SEAL THRESHOLD - M      ACCESS DOOR,1,,
PR1425B 1/2,SEALANT 6OZ TUBE*RA-T,1,,
101-384246-1,SEAL-CARGO TEAR DROP STORM & COCKPIT WIN,8,,
90-380030-3,SEAL-COCKPIT WINDOW,2,,
50-410015-65,SEAL-NOSE DOOR COMPT,4,,
50-430182-5,SEAL-THRESHOLD AIR      STAIR DOOR,3,,
50-430182-3,SEAL-THRESHOLD AIRSTAIR DOOR,2.5,,
15795-1002-32,SEAT ASSEMBLY-CO-PILOT,1.5,,
190-1057-3,SEAT BACK EMBLEM ASSEMBLY,2,,
504247-401,SEAT BELT ASSEMBLY,1,,
504247-402,SEAT BELT ASSY,1,,
128-380071-23,SEAT BELT HARNESS ASSEMBLY,2,,
101-420119-1,SEAT TRACK,2,,
39221-01-01,SECONDARY FLIGHT DISPLAY,1,,
V60011,SEDONA CHROMA AIR URETHANE,0.01,,
AYLF50304,SENSE ELEMENT,1.5,,
101-364179-1,SENSOR ASSEMBLY - AMBIENT LIGHT,1.5,,
101-361143-1,SENSOR ASSEMBLY-OVERCURRENT HALL EFFECT,2,,
101-388008-3,SERVICE VALVE,2,,
1900-7 4-1,SERVO,3.5,,
101-524973-1,SERVO ASSEMBLY - RUDDER BOOST,2,,
117-910058-5,SHAFT,2,,
23046-1121,SHAFT DRIVE,1.3,,
101-910128-3,SHIELD ASSY - AFT UPR,4,,
101-364387-5,SHIELD-MOISTURE,1,,
101-820074-601,SHOCK ABSORBER  NOSE - FORK & AXLE,8,,
101-820074-1,SHOCK ABSORBER FORK & AXLE ASSEMBLY,3,,
50-810099,SHOE-LDG GR DRAG BRAKE,1,,
3030359,SHORT CHIP DETECTR,0.5,,
101-389015-3,SHUT OFF VALVE,2,,
90-120011-23,SKIN ASSEMBLY-LE LH C SECTION,8,,
109-910024-7,SKIN ASSY,1,,
99-130000-199,SKIN BOND ASSEMBLY,8,,
50-980002-7,SKIN-NAC FUEL CELL DOOR,1.5,,
50-980002-35,SKIN-NAC INSTAL-REAR,4,,
000-170000-55,SKIN-WING TIP ASSEMBLY,1,,
3026887,SLEEVE,2,,
D40364,SLIP RING PROP(OS),8,,
NAS670-75,SNAP RING - EXTERNAL RETAINER,0.5,,
123554,SNUBBER,1.5,,
AE95993H,SOCKET,1,,
1310-105,SOLENOID,3,,
189894-001,SOLENOID,2,,
20624-4,SOLENOID,1,,
101-380018-5,SOLENOID VALVE,2,,
50-389096-1,SOLENOID VALVE,1,,
623372,SOLENOID VALVE,3,,
717 SOLENOID,SOLENOID VALVE,2.5,,
101-410095-31,SPARES CONE ASSEMBLY,10,,
TS1020K,SPEAKER,1,,
275 SPIGOT,SPIGOT,0.7,,
190-1010-1,SPIGOT ASSY,1,,
C3425P,SPINNER,2,,
100942AG0206-136,SPRING  EXTENSION,0.5,,
101-430275-1,SPRING  TORSION,1,,
50-384062-3,SPRING  TORSION,0.5,,
50-524481-3,SPRING ASSEMBLY-RUD RETURN,1,,
50-440012-380,SPRING MAIN ACCESS DOOR,4,,
101-530349-9,SPRING STOP-VISOR INSTALLATION SUN,1,,
96-950004-151,STACK TUBE ASSEMBLY - EXHAUST SYSTEM,3,,
96-950004-159,STACK TUBE ASSEMBLY - EXHAUST SYSTEM,3,,
100-389005-11,STARTER GEN*C SSTX,2,,
101-389007-1,STARTER GENERATOR,3,,
23048-016,STARTER GENERATOR,2.5,,
23085-001,STARTER/GENERATOR,2,,
PC-251-123D,STATIC INVERTER,2,,
PC250,STATIC INVERTER 250 VA,2,,
TR747-06,STEM VALVE,1,,
MCOC28926-651,STEP ASSEMBLY WITH LIGHT,3,,
101-531197-7,STOP,1,,
101-530651-11,STOP ASSY SUNVISOR,1,,
50-420083-35,STOP-STORM WINDOW,1,,
101-420080-1,STORM WINDOW,2,,
101-420080-2,STORM WINDOW,2,,
50-420083-46,STORM WINDOW,2.5,,
101-420080-5,STORM WINDOW (DRILLED),2,,
101-420080-6,STORM WINDOW (DRILLED),2,,
101-420080-7,STORM WINDOW (UNDRILLED),4,,
101-420080-8,STORM WINDOW (UNDRILLED),4,,
101-420122-603,STORM WINDOW ASSEMBLY - CREW ENCLOSURE,1.7,,
101-420122-604,STORM WINDOW ASSEMBLY - CREW ENCLOSURE,1.7,,
101-420122-606,STORM WINDOW ASSEMBLY - CREW ENCLOSURE,2,,
101-420122-609,STORM WINDOW ASSEMBLY - CREW ENCLOSURE,2,,
101-420122-610,STORM WINDOW ASSEMBLY - CREW ENCLOSURE,2.5,,
50-420083-602,STORM WINDOW ASSEM-CREW ENCL,2,,
99-580109-1,STOW CLIP,0.5,,
000-110105-71,STRIP-SEAL-CANT W.S.    99.616 LEADING E,10,,
000-110105-72,STRIP-SEAL-CANT W.S.    99.616 LEADING E,10,,
01-0790028-01,STROBE LIGHT,1.5,,
30-1331-3,STROBE LIGHT,1,,
30-1331-5,STROBE LIGHT,2,,
100-384118-18,STROBE LIGHT ASSY (GREEN) NAV RECOG,2,,
100-384118-17,STROBE LIGHT ASSY (RED) NAV RECOG,2,,
30-1329-5M,STROBE RED W/P&R,2,,
A500ASP-V-28,STROBE/NAV LIGHT,2,,
101-384133-1,SUCTION GAUGE,1.5,,
101-530651-19,SUNVISOR ASSY,1.5,,
101-530651-25,SUNVISOR ASSY,1.5,,
101-531228-15,SUNVISOR ASSY,1.5,,
126106,SUPERCHARGER,1.3,,
90-524115-1,SUPPORT - SERVO  RUDDER BOOST,0.7,,
50-810292-1,SUPPORT ASSEMBLY-RESTRICTOR  LDG GR,4,,
101-530349-3,SUPPORT ASSEMBLY-SUN VISOR INSTALLATION,1,,
1322ZMK3,SWITCH,6,,
13AT10S,SWITCH,2,,
13AT4S,SWITCH,1.5,,
1EN51S,SWITCH,2,,
30-1,SWITCH,1,,
444EN49-6,SWITCH,4,,
601-4300,SWITCH,1,,
601-4312,SWITCH,1.5,,
7401TZQE,SWITCH,2,,
BZ7RW82255518T,SWITCH,2,,
L-18366-3,SWITCH,1,,
MS24524-26,SWITCH,3.5,,
MS24658-21L,SWITCH,1.5,,
MS24658-23D,SWITCH,2,,
MS25008-1,SWITCH,3,,
P2-110311,SWITCH,1.5,,
STD989-1,SWITCH,0.5,,
V3-1,SWITCH,1.3,,
101-384028-41,SWITCH  BAROMETRIC PRESSURE,2,,
101-384028-43,SWITCH  BAROMETRIC PRESSURE,2,,
404EN1-6,SWITCH - ENCLOSED,2.5,,
132516-P4103,SWITCH - GND COM-ILLUMINATED FOUR POLE,2,,
101-384028-29,SWITCH  PRESSURE,2,,
101-384028-31,SWITCH  PRESSURE,4,,
101-384028-33,SWITCH  PRESSURE,2,,
132516-P1105,SWITCH - PROP SYNC ANNUNCIATOR,2,,
309-4301,SWITCH  ROCKER,1.5,,
10648BT1-3,SWITCH (GND COMM PWR),1,,
L18366-3,SWITCH (J20125-03),1,,
122-382088-7,SWITCH ASSEM,1,,
101-364628-3,SWITCH ASSEMBLY,2,,
101-384119-5,SWITCH ASSEMBLY,2,,
101-384028-47,SWITCH ASSEMBLY - BAROMETRIC PRESSURE,2,,
50-364314-71,SWITCH ASSEMBLY  FLAP,4,,
101-364628-1,SWITCH ASSEMBLY - GEAR POS,2,,
101-384137-3,SWITCH ASSEMBLY - LANDING GEAR CONTROL,4,,
101-384137-7,SWITCH ASSEMBLY - LANDING GEAR CONTROL,3,,
101-384137-9,SWITCH ASSEMBLY - LANDING GEAR CONTROL,3,,
90-361037-3,SWITCH ASSEMBLY - MAIN LANDING GEAR,3,,
101-364628-9,SWITCH ASSEMBLY - NOSE GEAR  DOWN LOCK,2,,
90-364123-3,SWITCH ASSEMBLY  THERMAL,1,,
101-364205-1,SWITCH ASSEMBLY - THERMAL,3.5,,
99-364161-7,SWITCH ASSEMBLY - TRANSISTOR,1.5,,
99-340253-1,SWITCH ASSEMBLY CONTROL WHEEL,1,,
90-361037-1,SWITCH ASSEMBLY MAIN LANDING GEAR,3,,
90-410011-603,SWITCH ASSEMBLY NOSE DOOR,2.5,,
90-364123-1,SWITCH ASSEMBLY THERMAL,2,,
90-520113-601,SWITCH ASSEMBLY WIRE LIMIT FLAP,2,,
101-570021-15,SWITCH ASSEMBLY-FIRE EXTINGUISHE,1,,
90-369016-1,SWITCH ASSEM-ELECT      OPTIC,1.5,,
122-382088-5,SWITCH LIGHT ASSEM,1,,
122-382170-9,SWITCH LIGHT ASSY,0.5,,
122-382170-5,SWITCH LIGHT ASSY-EXTINGUISHER DISCHAR,0.5,,
804-001,SWITCH PANEL,1,,
805-000,SWITCH PANEL,1,,
805-001,SWITCH PANEL,1,,
132516-P4101,SWITCH-ILLUMINATED FOUR POLE SWITCH,2,,
101-388010-1,SWIVEL FITTING,2.5,,
A213796,SYNCHROPHASER CONTROL BOX,2,,
50-389091,SYNCHROSCOPE INDICATOR  ENG/PROP,1,,
6900027-004,SYNCHROSCOPE INDICATOR  ENG/PROP,1.5,,
50-610017-35,TAB ASSEM-ELEV TRIM,4,,
101-380118-3,TABLE ASSEMBLY,2,,
90-380044-1,TABLE ASSY,1.5,,
50-389057,TACH GEN,1,,
50-389057-1,TACH GENERATOR,1.5,,
90-384028-5,TACHOMETER,0.5,,
50-440066-605,TAIL CONE ASSEMBLY,2,,
01-0770144-00,TAIL FLOODLIGHT ASSEMBLY,2,,
01-0770144-01,TAIL FLOODLIGHT ASSY,2,,
100-384118-5,TAIL STROBE LIGHT,1,,
80037-103,TANK,1,,
17000-380,TANK ASSEMBLY,1,,
101-920093-1,TANK ASSY (REFER TO DESIGN DATA 2 NOTES),1,,
17000-311,TANK ASSY TOILET,2.5,,
50-110028-708,TE FLAP UPPER,30,,
HYLZ50336-001,TEMP CONTROLLER,4,,
MS28034-3,TEMPERATURE BULB,1,,
101-364205-5,THERMAL SWITCH ASSEMBLY,1.5,,
C100030-1,THERMISTOR,3,,
300-0751-1,THERMISTOR PROBE ASSEMBLY,2,,
97-380000-17,THERMOSTAT,2.5,,
G-714127,THERMOSTAT,2,,
26N030T,TIME DELAY RELAY,1,,
3E1964-3,TIMER,1,,
58-380105-1,TIMER,1.5,,
C45114,TIMER,1,,
90-364247-3,TIP ASSY,2,,
028-335-3,TIRE,2,,
115-8001-49,TIRE,1.5,,
22 675X10 8P TL,TIRE,1,,
850T06-3,TIRE  8.50-10,2,,
850T86-2,TIRE  8.50-10  FLC III 160 C NY TL,2,,
025-350-0,TIRE - MLG 8.50-10/10 PR/160 MPH,1.5,,
50-300010-151,TIRE & WHEEL ASSEMBLY,2,,
301-345-870,TIRE 18X5.5 10,1,,
185F88-6,TIRE 18X5.5 8,2,,
301-341-860,TIRE 18X5.5 8,1,,
196K08-9,TIRE 19.5X6.75,2,,
021-523-0,TIRE 22X6.75-10,2,,
265F86-8,TIRE 22X6.75-10,2,,
301-393-190,TIRE 22X6.75-10,1,,
301-393-353-D7201,TIRE 22X6.75-10,2,,
301-042-190,TIRE 6.50-10 6,2,,
650T66-1,TIRE 6.50-10 6,2,,
650T66-3,TIRE 6.50-10 6,2,,
076-367-0,TIRE 6.50-10 PLY6,2,,
50-300010-107,TIRE 8 50X10 8P TL,1,,
850T06-1,TIRE 8.50-10,2,,
301-125-190,TIRE 8.50-10 10,2,,
850T86-1,TIRE 8.50-10 8,2,,
301-124-190,TIRE 8.50-10 8PLY           SEE 850T86-1,1,,
021-350-0,TIRE 8.50-10 PLY10,2,,
061-350-0,TIRE 8.50-10 PLY10,2,,
021-349-0,TIRE 8.50-10 PLY8,2.5,,
025-349-0,TIRE 8.50-10 PLY8,2,,
90-21-349-0711,TIRE 8.50-10 PLY8,1.5,,
026-618-0,TIRE H22X8.25-10,1,,
850C86-1,TIRE TT 8.50-10 8,2.5,,
100-384116-5,TORQUE INDICATOR,2,,
91-380012-3,TORQUE INDICATOR,1,,
100-389021-1,TORQUE TRANS,1,,
100-389021-3,TORQUE TRANS,2,,
130-389002-3,TORQUE TRANSMITTER,1.5,,
99-389014-3,TORQUE TRANSMITTER,2,,
400-0125-2000,TRANSCEIVER RT-18D,4,,
101-389003-3,TRANSDUCER,2,,
795-9,TRANSDUCER,4,,
1/2-2-81-306,TRANSMITTER,2,,
50-380108,TRANSMITTER,1.5,,
559-1,TRANSMITTER,1.5,,
AN5786-1,TRANSMITTER,1,,
453-0150,TRANSMITTER  ELT110-4(BEECH)*RA-N,1,,
130-389002-1,TRANSMITTER-TORQUE,1.5,,
131823E4M1360,TUBE,0.5,,
3011155,TUBE,1,,
3014055,TUBE,1,,
3027974,TUBE,3,,
3028118,TUBE,3,,
3045999-01,TUBE,1,,
90-820015-1,TUBE AND NUT ASSEMBLY,2.5,,
100-920027-2,TUBE ASSEMBLY,1,,
90-555038-7,TUBE ASSEMBLY,3.5,,
90-580046-1,TUBE ASSEMBLY,0.5,,
99-570024-1,TUBE ASSEMBLY FLEX,2,,
50-921570-37,TUBE ASSEMBLY-FUEL INSTALLATION,1,,
90-555037-601,TUBE ASSY-FREON         DRYER TO EXP VAL,8,,
3020665,TUBE OIL PRESS,1.5,,
3035890,TUBE TRANS ASSY.,1,,
50-380034-3,TURBINE INDICATOR,1,,
50-380024,TURN & BANK,1,,
91-380019-1,TURN & SLIP,1,,
101-380030-9,TURN & SLIP INDICATOR,1,,
101-380031-11,TURN & SLIP INDICATOR - 2 IN (LIGHTED),2,,
101-380031-1,TURN & SLIP INDICATOR UNLIGHTED,1.5,,
300-1409-1,TURN BUCKLE ROD END  LH,1,,
DK120,UNDERWATER BEACON,2,,
101-531385-13,UPHOL COVER ASSEMBLY CT S/N REQ D),0.01,,
50-534552-633,UPHOL PANEL ASSEMBLY-MAIN  ACCESS DOOR,2.5,,
50-534552-634,UPHOL PANEL ASSEMBLY-MAIN ACCESS DOOR,3.5,,
100-920067-1,VALVE,1,,
1532-10C,VALVE,5,,
3027249,VALVE,2,,
3100829-03,VALVE,2,,
50-380170-15,VALVE,4,,
723747,VALVE,4,,
K4566-3,VALVE,2,,
101-380027-1,VALVE  3 PORT,2,,
101-389025-1,VALVE - FIREWALL SHUTOFF  GATE TYPE,2,,
101-389025-5,VALVE  FUEL SHUTOFF *RA*,2,,
101-384144-3,VALVE ASSEMBLY,5,,
101-384173-1,VALVE ASSEMBLY - CHECK ENVIRONMENTAL,4,,
101-384173-13,VALVE ASSEMBLY - CHECK ENVIRONMENTAL,4.5,,
101-384173-17,VALVE ASSEMBLY - CHECK ENVIRONMENTAL,4.5,,
50-554341-67,VALVE ASSEMBLY BY PASS,4,,
50-554341-69,VALVE ASSEMBLY BY PASS,4,,
101-380021-7,VALVE ASSEMBLY SOLENOID,5,,
101-550087-25,VALVE ASSEMBLY-BYPASS ENVIRNMT BLEED AIR,2,,
101-380018-3,VALVE ASSEMBLY-SOLENOID PNEUMATIC SYS,1.5,,
101-380021-3,VALVE ASSEM-SOLENOID,1,,
101-380018-1,VALVE ASSEM-SOLENOID PNEUMATIC SYS,2,,
101-381000-9,VALVE ASSY,1.5,,
35-380065-7,VALVE ASSY,1,,
38-617,VALVE ASSY-POWER BRAKE RELAY,2,,
100-389017-1,VALVE DRAIN,2,,
3006505,VALVE DRAIN COMB,2,,
226-203,VALVE EXP,5,,
AR-B3-5-1,VALVE FILTER,0.5,,
90-380000-5,VALVE REGULATOR ASSEM,2,,
390-385036-0009,VALVE-PRESSURE REG. SHUTOFF W/CHECK,5,,
101-389026-1,VAPOR BARRIER,1,,
112054,VENT HEATER FUEL,1,,
100-384054-1,VERTICAL SPEED INDICATOR,4,,
90-384036,VHF COMM ANTENNA,2.5,,
101-384233-1,VOLT & AMP INDICATOR,1,,
A7079B24,VOLT 40 WATT LIGHT,1,,
101-384107-1AC,VOLT FREQ INDICATOR (SEE 101-384107-1),1.5,,
50-380067,VOLT LOAD METER,2,,
101-384078-1,VOLT METER,1,,
51530-007B,VOLTAGE REGULATOR,1,,
MS21258C24,WASHER,0.5,,
50-105000-3,WASHER-FLAP TRACK INSTAL,1,,
A025-1,WATER TANK,0.3,,
A042-1,WATER TANK STOR ST,0.5,,
MSBS90-500N72A,WAVEGUIDE,16,,
90-530140-9,WEB ASSEM- AFT BAGGAGE  RH SIDE,0.8,,
109-910029-607,WELD ASSEM,20,,
101-555020-5,WELD ASSEM - RECEIVER DRYER,1,,
101-910062-13,WELD ASSEM-LWR ADAPTER  STARTER GEN,1,,
VO-4026,WHEAT LEATHER,0.01,,
50-300011-41,WHEEL,2,,
101-8015-3,WHEEL ASSEMBLY,1,,
50-524539,WHEEL ASSY - DRIVE ELEV TAB CONT,1,,
50-300010-133,WHEEL ASSY (vpn 3-1208-1 opp1),1,,
115-8001-18,WHEEL HALF,1,,
300-257,WHEEL HALF  INNER,2,,
50-300010-109,WHEEL HALF ASSEMBLY,2,,
50-300010-87,WHEELINNER,2,,
101-430183-5,WINDOW,4,,
101-440042-1,WINDOW,8,,
50-420013-1053,WINDOW - ENCLOSURE,2,,
50-440014-837,WINDOW - FUSELAGE,3,,
101-420081-9,WINDOW - PILOTS LAMINATED LH,10,,
101-420122-51,WINDOW ASSEMBLY L/H,2,,
101-531087-608,WINDOW ASSEMBLY LH,3,,
101-420122-52,WINDOW ASSEMBLY R/H,2,,
101-531087-607,WINDOW ASSEMBLY RH,3,,
101-530536-1,WINDOW ASSEM-POLAR,3,,
101-430183-3,WINDOW CABIN SKIN & WINDASSEM-SIDE ERCO,2,,
50-420066-353,WINDOW CREW ENCLOSURE,2,,
50-420066-354,WINDOW CREW ENCLOSURE,2,,
50-420066-317,WINDOW-CREW ENCLOSURE,4,,
50-420066-318,WINDOW-CREW ENCLOSURE,6,,
101-420081-5,WINDOW-PILOTS LAMINATED,7,,
50-420083-26,WINDOW-STORM-CREW,2,,
50-361127-5,WINDOW-WING ICE LIGHT,0.5,,
101-384025-7,WINDSHIELD,16,,
101-384025-8,WINDSHIELD,10,,
101-384025-24,WINDSHIELD ASSEMBLY RH,12,,
101-384025-22,WINDSHIELD RH,12,,
604-7039-1,WINDSOR MAHOGANY GLOSS,5,,
000-170001-604,WING TIP ASSEM OUT      WING,3.5,,
3028604,WIRE HARNESS,7,,
3040110,WIRE HARNESS,5,,
3031417CL40,WIRING HARNESS,1,,
3031417CL45,WIRING HARNESS,4,,
A-7615,WORM-WHEELS&PINION,1.5,,
