BZ7RW8225551T,SWITCH,1,,
BZ7RWT822,SWITCH,1,,
C2006,SWITCH,1.5,,
MS24524-26,SWITCH,3.5,,
MS24658-21L,SWITCH,1.5,,
MS24659-31M,SWITCH,1.8,,
MS25008-1,SWITCH,3,,
MS25125E3,SWITCH,2,,
MS27408-4A,SWITCH,1,,
P2-110311,SWITCH,1.5,,
101-384028-41,SWITCH  BAROMETRIC PRESSURE,2,,
101-384028-43,SWITCH  BAROMETRIC PRESSURE,2,,
404EN1-6,SWITCH - ENCLOSED,1.5,,
132516-P4103,SWITCH - GND COM-ILLUMINATED FOUR POLE,2,,
101-384028-29,SWITCH  PRESSURE,2,,
101-384028-31,SWITCH  PRESSURE,4,,
101-384028-33,SWITCH  PRESSURE,2,,
624833,SWITCH  PRESSURE  HYD.,2,,
132516-P1105,SWITCH - PROP SYNC ANNUNCIATOR,2,,
132516-P2115,SWITCH - PROP SYNC ON & TCAS ON,2,,
309-4301,SWITCH  ROCKER,2.5,,
10648BT1-3,SWITCH (GND COMM PWR),1,,
122-382088-7,SWITCH ASSEM,1,,
101-364628-3,SWITCH ASSEMBLY,2,,
101-384072-1,SWITCH ASSEMBLY,2.5,,
101-384072-3,SWITCH ASSEMBLY,2.5,,
101-384028-45,SWITCH ASSEMBLY - BAROMETRIC PRESSURE,2,,
101-384028-47,SWITCH ASSEMBLY - BAROMETRIC PRESSURE,2,,
50-364314-71,SWITCH ASSEMBLY  FLAP,4,,
114-361031-19,SWITCH ASSEMBLY - FLAP LIMIT-WIRED,1,,
101-364628-1,SWITCH ASSEMBLY - GEAR POS,2,,
101-384137-3,SWITCH ASSEMBLY - LANDING GEAR CONTROL,4,,
101-384137-7,SWITCH ASSEMBLY - LANDING GEAR CONTROL,3,,
101-384137-9,SWITCH ASSEMBLY - LANDING GEAR CONTROL,3,,
101-364628-9,SWITCH ASSEMBLY - NOSE GEAR  DOWN LOCK,2,,
99-340253-1,SWITCH ASSEMBLY CONTROL WHEEL,1.5,,
90-361037-1,SWITCH ASSEMBLY MAIN LANDING GEAR,3,,
101-555153-1,SWITCH ASSEMBLY/RESET AIR CONDITIONER,1,,
101-570022-7,SWITCH ASSEMBLY-FIRE PROTECTION SYS TEST,2,,
101-384119-1,SWITCH ASSEMBLY-PRESSURE DIFFERENTIAL,2,,
101-570021-2,SWITCH ASSEM-FIRE       EXTINGUISHER,1.5,,
997-0030,SWITCH BLACK,1,,
39EN6-6,SWITCH ENCLOSED (1900 AIRPLANES ONLY),4,,
122-382088-5,SWITCH LIGHT ASSEM,1,,
351-33790-007,SWITCH LIGHT ASSY,3,,
122-382170-5,SWITCH LIGHT ASSY-EXTINGUISHER DISCHAR,0.5,,
308-607-0843-004,SWITCH LIT L/G DWN,2,,
804-001,SWITCH PANEL,1,,
805-000,SWITCH PANEL,1,,
805-001,SWITCH PANEL,1,,
132516-P4101,SWITCH-ILLUMINATED FOUR POLE SWITCH,1.5,,
101-388010-1,SWIVEL FITTING,1.5,,
A213796,SYNCHROPHASER CONTROL BOX,2,,
50-389091,SYNCHROSCOPE INDICATOR  ENG/PROP,1,,
130-610000-103,TAB ASSEMBLY -   ELEVATOR,8,,
101-610000-13,TAB ASSEMBLY ELEVATOR,10,,
101-380118-3,TABLE ASSEMBLY,2,,
90-380044-3,TABLE ASSEMBLY,1.5,,
50-389057-1,TACH GENERATOR,1.5,,
01-0770144-00,TAIL FLOODLIGHT ASSEMBLY,2,,
01-0770144-01,TAIL FLOODLIGHT ASSY,2,,
A2064-1683,TAIL LIGHT ASSY,0.5,,
100-384118-5,TAIL STROBE LIGHT,1,,
17000-113,TANK ASSY,1,,
101-920093-1,TANK ASSY (REFER TO DESIGN DATA 2 NOTES),1,,
17000-311,TANK ASSY TOILET,2.5,,
BB652009,TBA,1,,
50-110028-708,TE FLAP UPPER,30,,
100-364295-3,TEMP CONTROLLER,1,,
HYLZ50336-001,TEMP CONTROLLER,4,,
MS28034-3,TEMPERATURE BULB,1,,
300-0689-1,TEMPERATURE SENSOR,2,,
3031792,TERMINAL,1,,
101-369011-3,TERMINAL ADAPTER STARTER GENERATO,0.5,,
MS25171-4S,TERMINAL COVER,0.5,,
101-380025-15,THERMISTOR,1,,
C100030-1,THERMISTOR,3,,
300-0751-1,THERMISTOR PROBE ASSEMBLY,2,,
3031682,THERMOCOUPLE,2,,
3034857,THERMOCOUPLE,3,,
3039532,THERMOCOUPLE,5,,
3053995CL12,THERMOCOUPLE  TRIM,1,,
3031566,THERMOCPLE/BUSBAR,2,,
20425L97-840-759,THERMOSTAT,2.5,,
G-714127,THERMOSTAT,2,,
3E1964-3,TIMER,1.5,,
58-380105-1,TIMER,1.5,,
B45018,TIMER,1,,
C45114,TIMER,2,,
101-130001-212,TIP-AILERON ASSEMBLY,2.5,,
101-610015-11,TIP-ELEVATOR ASSEMBLY,6,,
028-335-3,TIRE,2,,
115-8001-49,TIRE,1.5,,
22 675X10 8P TL,TIRE,1,,
301-345-870,TIRE 18X5.5 10,2,,
185F03-5,TIRE 18X5.5 10PR FLE 210 C NY,2,,
185F88-6,TIRE 18X5.5 8,2,,
033-631-0,TIRE 18X5.5 PLY10,2,,
028-630-0,TIRE 18X5.5 PLY8,2.5,,
196K08-9,TIRE 19.5X6.75,2,,
265K08-1,TIRE 22X6.75/10,2,,
301-392-641,TIRE 22X6.75/10,2,,
021-523-0,TIRE 22X6.75-10,2,,
026-524-0,TIRE 22X6.75-10,2.5,,
265F86-4,TIRE 22X6.75-10,2,,
265F86-8,TIRE 22X6.75-10,2,,
301-393-190,TIRE 22X6.75-10,1,,
301-393-353-D7201,TIRE 22X6.75-10,2,,
650T66-3,TIRE 6.50-10 6,2,,
021-349-0,TIRE 8.50-10 PLY8,2.5,,
028-630,TIRE BFG18X5.5 8P,2.5,,
026-618-0,TIRE H22X8.25-10,2.5,,
130-384006-17,TOILET CABINET ASSEMBLY,1.5,,
101-380091-5,TORQUE INDICATOR,1,,
101-384008-3,TORQUE INDICATOR,1,,
101-810023-3,TORQUE KNEE ASSEMBLY-DUAL WHEEL,2,,
3019240,TORQUE LIMITER,2,,
075-16201,TORQUE PLATE ASSEMBLY,3,,
101-524012-6015,TORQUE SHAFT ASSEMBLY RUDDER - AFT,6,,
100-384049-3,TORQUE TRANSMITTER,1,,
130-389002-3,TORQUE TRANSMITTER,1.5,,
101-610019-7,TORQUE TUBE ASSEMBLY-ELEVATOR,10,,
97-430022-93,TRACK - FLOORBOARD INSTL-CABIN RIGHT SID,6,,
400-0125-2000,TRANSCEIVER RT-18D,4,,
MJ11016,TRANSISTOR,0.01,,
1/2-2-81-306,TRANSMITTER,2,,
101-389005-3,TRANSMITTER,1.5,,
559-1,TRANSMITTER,2.5,,
AN5786-1,TRANSMITTER,1,,
453-0150,TRANSMITTER  ELT110-4(BEECH)*RA-N,1,,
130-389002-1,TRANSMITTER-TORQUE,1.5,,
50-534552-215,TRIM-UPHOLSTERY INSTALLATION-MAIN ACCESS,1.5,,
131823E4M1360,TUBE,0.5,,
3011155,TUBE,1,,
3021579,TUBE,2,,
101-440113-3,TUBE - TUBE ASSEMBLY -DR,1,,
90-820015-1,TUBE AND NUT ASSEMBLY,2.5,,
101-920001-29,TUBE ASSEM - FUEL SYSTEM,1,,
101-555148-11,TUBE ASSEM AIR COND,4,,
101-580192-1,TUBE ASSEMBLY,1,,
101-970022-1,TUBE ASSEMBLY,2,,
90-555038-13,TUBE ASSEMBLY,3.5,,
101-920004-24,TUBE ASSEMBLY - FUEL SYSTEM,2,,
101-580025-1,TUBE ASSY,2.5,,
3019295,TUBE ASSY,1,,
3019250,TUBE HEATER,1,,
101-530476-5,TUBE-TOILET PLUMBING,4,,
130936P4M1360,TUBE-TUBE BREAKAGE,3,,
90-384026-29,TURB INTERSTAGE TEMP,1,,
50-380034-1,TURBINE INDICATOR,2,,
50-380034-3,TURBINE INDICATOR,1,,
114-380010-1,TURN & BANK,1,,
91-380019-1,TURN & SLIP,1,,
91-380018-1,TURN & SLIP IND,1,,
101-380030-1,TURN & SLIP INDICATOR,1,,
101-380030-9,TURN & SLIP INDICATOR,1,,
101-380031-11,TURN & SLIP INDICATOR - 2 IN (LIGHTED),3,,
101-380031-1,TURN & SLIP INDICATOR UNLIGHTED,1.5,,
300-1409-1,TURN BUCKLE ROD END  LH,1,,
266E030500,UNDERWATER BEACON,1.5,,
DK120,UNDERWATER BEACON,2,,
AN815-12J,UNION,1.5,,
101-531385-13,UPHOL COVER ASSEMBLY CT S/N REQ D),0.01,,
FK275,V BELT,2.5,,
100-920067-1,VALVE,1,,
101-380013-13,VALVE,2.5,,
1532-10C,VALVE,5,,
3123122-01,VALVE,2,,
5043-18,VALVE,1.8,,
90-380000-3,VALVE,6.5,,
CCA-1550,VALVE,1,,
K4566-3,VALVE,2,,
101-389011-57,VALVE - CHECK,2,,
101-389025-1,VALVE - FIREWALL SHUTOFF  GATE TYPE,2,,
101-389025-5,VALVE  FUEL SHUTOFF *RA*,2,,
101-384032-3,VALVE ASSEM,2,,
101-380045-3,VALVE ASSEMBLY,3,,
101-381011-11,VALVE ASSEMBLY,2,,
101-384144-1,VALVE ASSEMBLY,5,,
101-384144-3,VALVE ASSEMBLY,5,,
50-300010-111,VALVE ASSEMBLY - 211-62,2,,
101-550087-23,VALVE ASSEMBLY - BYPASS  ENVIRONMENTAL B,7.5,,
101-384173-17,VALVE ASSEMBLY - CHECK ENVIRONMENTAL,4.5,,
101-380021-7,VALVE ASSEMBLY SOLENOID,5,,
101-381011-13,VALVE ASSEMBLY-BLEED AIR SHUT OFF,2,,
101-550087-25,VALVE ASSEMBLY-BYPASS ENVIRNMT BLEED AIR,2,,
101-380018-3,VALVE ASSEMBLY-SOLENOID PNEUMATIC SYS,1.5,,
101-380019-1,VALVE ASSEMBLY-SOLNOID  REFRIGERATE12SYS,2,,
100-920048-19,VALVE ASSEM-FUEL S      INSTL,4,,
101-380021-3,VALVE ASSEM-SOLENOID,2,,
101-380018-1,VALVE ASSEM-SOLENOID PNEUMATIC SYS,2,,
101-380018-7,VALVE ASSEM-SOLENOID PNEUMATIC SYSTEM,2,,
101-381000-9,VALVE ASSY,1.5,,
38-617,VALVE ASSY-POWER BRAKE RELAY,2,,
101-384032-7,VALVE ASSY-SHUTOFF OXYGEN,2,,
AR-B3-5-1,VALVE FILTER,0.5,,
170030-01,VALVE-ON/OFF  FIRST AID OXYGEN,1,,
390-385036-0009,VALVE-PRESSURE REG. SHUTOFF W/CHECK,5,,
101-910020-1,VANE  ASSEM,1,,
101-384100-1,VENT BLOWER ASSEMBLY,8,,
112054,VENT HEATER FUEL,1,,
101-384176-1,VENTILATING BLOWER ASSEMBLY,7,,
100-384054-1,VERTICAL SPEED INDICATOR,4,,
90-384036,VHF COMM ANTENNA,2,,
US-392,VINYL- SPIRIT - GUNMETEL VINYL,1.5,,
A7079B24,VOLT 40 WATT LIGHT,1,,
101-384107-3,VOLT FREQUENCY INDICATOR,1,,
101-384106-9,VOLT LOAD INDICATOR,1,,
50-380067,VOLT LOAD METER,2,,
101-384106-7,VOLT LOADMETER INDICATOR,1,,
51530-007B,VOLTAGE REGULATOR,1.5,,
275K6,V-RIBBED BELT,2,,
101-364586-23,WARNING ANNUNCIATOR LIGHT ASSY,1,,
50-105000-3,WASHER-FLAP TRACK INSTAL,1,,
MSBS90-500N72A,WAVEGUIDE,16,,
622-7337-001,WEATHER RADAR R/T,1,,
101-555020-5,WELD ASSEM - RECEIVER DRYER,1,,
101-910012-155,WELD ASSEM ENG          MOUNT,12,,
114-580160-29,WELD ASSEMBLY,2,,
101-910026-51,WELD ASSEMBLY-BELLCRANK ASSEM-CONTROL IN,3,,
100-524119-25,WELD ASSEMBLY-CONTROL COLUMN,20,,
101-980045-10,WELD ASSEMBLY-COVER-NACELLE,6,,
101-910049-105,WELD ASSEMBLY-COWLING ASSEM LOWER,8,,
101-910062-13,WELD ASSEM-LWR ADAPTER  STARTER GEN,1,,
VO-4026,WHEAT LEATHER,0.01,,
101-8015-1,WHEEL & TIRE ASSEMBLY,1,,
101-8001-47,WHEEL ASSEM,2,,
101-8026-5,WHEEL ASSY,2,,
D9961-12,WHITE LENS,0.5,,
101-430183-5,WINDOW,3.5,,
101-440042-1,WINDOW,8,,
101-440042-2,WINDOW - AFT  LAMINATED (OPP -1),8,,
101-530362-5,WINDOW - INNER-AFT COMPARTMENT,2,,
101-420081-9,WINDOW - PILOTS LAMINATED LH,10,,
101-420081-10,WINDOW - PILOTS LAMINATED RH,10,,
101-420122-51,WINDOW ASSEMBLY L/H,2,,
101-531087-608,WINDOW ASSEMBLY LH,3,,
101-420122-52,WINDOW ASSEMBLY R/H,2,,
101-531087-607,WINDOW ASSEMBLY RH,3,,
101-530536-1,WINDOW ASSEM-POLAR,1,,
101-430183-3,WINDOW CABIN SKIN & WINDASSEM-SIDE ERCO,2,,
101-531598-0007,WINDOW PANE ASSEMBLY,2,,
101-420081-1,WINDOW-PILOTS LAMINATED,4,,
101-420081-2,WINDOW-PILOTS LAMINATED,2,,
101-420081-5,WINDOW-PILOTS LAMINATED,7,,
101-384025-8,WINDSHIELD,10,,
101-384025-17,WINDSHIELD ASSEMBLY  LH,10,,
101-384025-16,WINDSHIELD ASSEMBLY  RH,10,,
101-384025-18,WINDSHIELD ASSEMBLY  RH,10,,
101-384025-23,WINDSHIELD ASSEMBLY LH,12,,
101-384025-24,WINDSHIELD ASSEMBLY RH,12,,
101-384025-21,WINDSHIELD LH,12,,
101-384025-22,WINDSHIELD RH,12,,
100-364295-1,WINDSHIELD TEMP PANEL,2,,
BB652008,WING BOLT RETORQUE AFTER INITIAL INSTALL,2,,
D-708,WING RADIUS KIT,0.01,,
504279,WIPER SCRAPER  C/R OIL SEAL TYPE,6,,
3E2092-4,WIRE HARNESS,2,,
B40276B,WIRE HARNESS,2.5,,
3019264,WIRE ROPE,1,,
B40377,WIRING HARNESS,3,,
101-369029-1,WIRING HARNESS ASSEMBLY - INTERSTATE,8,,
A-7615,WORM-WHEELS&PINION,1.5,,
